asin,brand,title,url,image,rating,reviewUrl,totalReviews,price,originalPrice
B00QFZOYFG,Samsung,Samsung Solstice II A817 Touch Screen (AT&T) No Contract,https://www.amazon.com/Samsung-Solstice-Touch-Screen-Contract/dp/B00QFZOYFG,https://m.media-amazon.com/images/I/7132aKahVQL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B00QFZOYFG,4,119.99,0
B00QHJTOK0,Samsung,Samsung Galaxy Centura SCH-S738C - (Net10),https://www.amazon.com/Samsung-Galaxy-Centura-SCH-S738C-Net10/dp/B00QHJTOK0,https://m.media-amazon.com/images/I/411mIDKCYzL._AC_UY218_ML3_.jpg,1,https://www.amazon.com/product-reviews/B00QHJTOK0,1,0,0
B00SIB3HS0,Samsung,Samsung Galaxy S4 M919 16GB Unlocked GSM 4G LTE Quad-Core Smartphone - White Frost,https://www.amazon.com/Samsung-Galaxy-Unlocked-Quad-Core-Smartphone/dp/B00SIB3HS0,https://m.media-amazon.com/images/I/81Kb-5sSTLL._AC_UY218_ML3_.jpg,2.6,https://www.amazon.com/product-reviews/B00SIB3HS0,32,169.93,0
B00V7FXCZ2,Samsung,"Samsung Galaxy S6, Black Sapphire 32GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-S6-Sapphire-Wireless/dp/B00V7FXCZ2,https://m.media-amazon.com/images/I/81Uvtgw9D9L._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00V7FXCZ2,1,0,0
B00V7FY44A,Samsung,"Samsung Galaxy S6 Edge, White Pearl 32GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-S6-Edge-Wireless/dp/B00V7FY44A,https://m.media-amazon.com/images/I/814WwhaRVuL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B00V7FY44A,505,0,0
B00V8STWY8,Apple,"Apple iPad Air MF529LL/A (32GB, Wi-Fi + at&T, White with Silver) (Renewed)",https://www.amazon.com/Apple-MF529LL-Wi-Fi-Silver-Renewed/dp/B00V8STWY8,https://m.media-amazon.com/images/I/61ckVdsUlZL._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B00V8STWY8,6,219.95,0
B00VH2TWBS,Samsung,Samsung GALAXY S6 G920 32GB Unlocked GSM 4G LTE Octa-Core Smartphone - Black Sapphire,https://www.amazon.com/Samsung-GALAXY-Unlocked-Octa-Core-Smartphone/dp/B00VH2TWBS,https://m.media-amazon.com/images/I/81Z0DX6B3bL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B00VH2TWBS,243,0,0
B00VQQ294C,Apple,Apple iPod Touch 16GB (5th Generation) - Space Gray (Renewed),https://www.amazon.com/Apple-iPod-Touch-16GB-Generation/dp/B00VQQ294C,https://m.media-amazon.com/images/I/41iauuPg5IL._AC_UY218_ML3_.jpg,2.8,https://www.amazon.com/product-reviews/B00VQQ294C,60,0,0
B00WF988BW,Samsung,Samsung Convoy 3 SCH-U680 Rugged 3G Cell Phone Verizon Wireless,https://www.amazon.com/Samsung-Convoy-SCH-U680-Verizon-Wireless/dp/B00WF988BW,https://m.media-amazon.com/images/I/71Q7aSSyOkL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B00WF988BW,264,169.98,0
B00WHE2WCG,Samsung,Samsung Galaxy S6 G920A 32GB Unlocked GSM 4G LTE Octa-Core Android Smartphone with 16MP Camera - Black Sapphire,https://www.amazon.com/Samsung-G920A-Unlocked-Octa-Core-Smartphone/dp/B00WHE2WCG,https://m.media-amazon.com/images/I/81oYNE1MUxL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B00WHE2WCG,338,219.88,0
B00WIYFBWI,Samsung,Samsung Galaxy S6 Edge G925F 32GB Unlocked Phone - Retail Packaging - Black Sapphire,https://www.amazon.com/Samsung-Galaxy-G925F-Unlocked-Phone/dp/B00WIYFBWI,https://m.media-amazon.com/images/I/71MayBWnHjL._AC_UY218_ML3_.jpg,2.3,https://www.amazon.com/product-reviews/B00WIYFBWI,7,630.71,0
B00X2ZQ5RM,Samsung,Samsung Galaxy S6 32GB G920A AT&T Unlocked - Gold Platinum,https://www.amazon.com/Samsung-Galaxy-32GB-G920A-Unlocked/dp/B00X2ZQ5RM,https://m.media-amazon.com/images/I/91JHyj8K0FL._AC_UY218_ML3_.jpg,2.8,https://www.amazon.com/product-reviews/B00X2ZQ5RM,134,0,0
B00ZE8HRYK,Samsung,"Samsung Galaxy S6 Active, 32 GB , Grey (AT&T)",https://www.amazon.com/Samsung-Galaxy-S6-Active-Grey/dp/B00ZE8HRYK,https://m.media-amazon.com/images/I/81zlazvfjBL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B00ZE8HRYK,325,585.28,694.99
B011AC4U7A,Samsung,Samsung Galaxy S6 G920T 32GB Unlocked GSM 4G LTE Octa-Core Android Smartphone w/ 16MP Camera - Black,https://www.amazon.com/Samsung-Galaxy-G920T-32GB-T-Mobile/dp/B011AC4U7A,https://m.media-amazon.com/images/I/81cvwVzNoiL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B011AC4U7A,142,0,0
B0134TVNSQ,Samsung,"Samsung Galaxy S6 Edge+, Black 64GB (Sprint)",https://www.amazon.com/Samsung-Galaxy-S6-Edge-Sprint/dp/B0134TVNSQ,https://m.media-amazon.com/images/I/81h0cGu5OcL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B0134TVNSQ,162,0,0
B013XAPUW6,Samsung,"Samsung Galaxy Note 5, Black  64GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-Note-Verizon-Wireless/dp/B013XAPUW6,https://m.media-amazon.com/images/I/814SsOj-45L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B013XAPUW6,799,399.99,0
B014GCG150,Samsung,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",https://www.amazon.com/Samsung-SM-J500H-Unlocked-Smartphone-International/dp/B014GCG150,https://m.media-amazon.com/images/I/61alJun3JvL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B014GCG150,645,148.98,0
B014V5XDV2,Samsung,Samsung Galaxy S6 G920v 32GB Verizon Wireless CDMA Smartphone - Gold Platinum (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Wireless-Smartphone/dp/B014V5XDV2,https://m.media-amazon.com/images/I/41Z9ulF4QML._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B014V5XDV2,90,121.46,134.3
B014VLTTC8,Samsung,Samsung Galaxy Mega 6.3 I527 16GB Unlocked GSM 4G LTE Smartphone w/ 8MP Camera - White,https://www.amazon.com/Samsung-Galaxy-Unlocked-Smartphone-Camera/dp/B014VLTTC8,https://m.media-amazon.com/images/I/51b2GW++SDL._AC_UY218_ML3_.jpg,2.8,https://www.amazon.com/product-reviews/B014VLTTC8,32,290,399.99
B016WYTYFE,Samsung,Samsung Galaxy S5 SM-G900T - 16GB - Shimmery White Smart Phone - Unlocked (Renewed),https://www.amazon.com/Samsung-Galaxy-S5-SM-G900T-Shimmery/dp/B016WYTYFE,https://m.media-amazon.com/images/I/71LiYjftkAL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B016WYTYFE,2,0,0
B018OMP8ES,Samsung,Samsung Galaxy Note 5 SM-N920V Gold 32GB (Verizon Wireless),https://www.amazon.com/Samsung-Galaxy-SM-N920V-Verizon-Wireless/dp/B018OMP8ES,https://m.media-amazon.com/images/I/611pE6W+X0L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B018OMP8ES,799,300.55,0
B018TUJE9U,Samsung,Samsung Galaxy S6 G920A 64GB Unlocked GSM 4G LTE Octa-Core Android Smartphone w/ 16MP Camera - White,https://www.amazon.com/Samsung-Unlocked-Octa-Core-Android-Smartphone/dp/B018TUJE9U,https://m.media-amazon.com/images/I/41TCEMfBV0L._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B018TUJE9U,14,0,0
B019S654DO,Samsung,Samsung Galaxy S4 16GB Black SPH-L720T Tri-Band (Boost Mobile),https://www.amazon.com/Samsung-Galaxy-SPH-L720T-Tri-Band-Mobile/dp/B019S654DO,https://m.media-amazon.com/images/I/71Bpvs8eUWL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B019S654DO,138,0,0
B01AUOS8BI,Apple,"Apple iPhone 6S Plus, 128GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-128GB/dp/B01AUOS8BI,https://m.media-amazon.com/images/I/71371BrehxL._AC_UY218_ML3_.jpg,2.5,https://www.amazon.com/product-reviews/B01AUOS8BI,7,239.98,0
B01BG1MW5C,Samsung,Samsung Galaxy Note 5 SM-N920T 32GB Black Smartphone for T-Mobile,https://www.amazon.com/Samsung-Galaxy-SM-N920T-Smartphone-T-Mobile/dp/B01BG1MW5C,https://m.media-amazon.com/images/I/61E7F2G7WaL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B01BG1MW5C,91,0,0
B01BLSX96G,Samsung,Samsung Galaxy Grand Prime Prepaid Smartphone Family Mobile Powered by T-Mobile,https://www.amazon.com/Samsung-Prepaid-Smartphone-Powered-T-Mobile/dp/B01BLSX96G,https://m.media-amazon.com/images/I/91yzn+6dfTL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B01BLSX96G,9,0,0
B01CJ3SCJ6,Samsung,Samsung Galaxy S7 32GB Unlocked (Verizon Wireless) - Gold,https://www.amazon.com/Samsung-Galaxy-Unlocked-Verizon-Wireless/dp/B01CJ3SCJ6,https://m.media-amazon.com/images/I/71kSYOju0xL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B01CJ3SCJ6,250,284.98,0
B01CJ3SCN2,Samsung,"Samsung Galaxy S7, Black 32GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-Black-Verizon-Wireless/dp/B01CJ3SCN2,https://m.media-amazon.com/images/I/71KB5PiwJAL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B01CJ3SCN2,220,0,0
B01CJ3SF02,Samsung,"Samsung Galaxy GS7 Edge, Gold 32GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-GS7-Edge-Wireless/dp/B01CJ3SF02,https://m.media-amazon.com/images/I/51dtq9MFg0L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B01CJ3SF02,37,0,0
B01CN1RZY2,Samsung,Samsung Galaxy Note 5 SM-N920T 64gb - Unlocked Cellphone GSM - Platinum Gold (T - Mobile),https://www.amazon.com/Samsung-Galaxy-Note-SM-N920T-64gb/dp/B01CN1RZY2,https://m.media-amazon.com/images/I/91mI5Q-3b9L._AC_UY218_ML3_.jpg,2.7,https://www.amazon.com/product-reviews/B01CN1RZY2,34,0,0
B01CP4CGBE,Samsung,"Samsung Galaxy GS7 Edge, Gold 32GB (Sprint)",https://www.amazon.com/Samsung-Galaxy-Edge-Gold-Sprint/dp/B01CP4CGBE,https://m.media-amazon.com/images/I/61jT71p9siL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B01CP4CGBE,25,0,0
B01CP4CGSC,Samsung,"Samsung Galaxy S7, G930P Gold 32GB (Sprint)",https://www.amazon.com/Samsung-Galaxy-G930P-Gold-Sprint/dp/B01CP4CGSC,https://m.media-amazon.com/images/I/61LpF5AyA6L._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B01CP4CGSC,56,0,0
B01CR1FQMG,Apple,"Apple iPhone 6S, 64GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-6S-Unlocked-64GB/dp/B01CR1FQMG,https://m.media-amazon.com/images/I/412jWjEIzKL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B01CR1FQMG,1,160.08,659.99
B01CU22RL0,Samsung,Samsung Galaxy S7 Edge Smartphone - GSM Unlocked - 32 GB - No Warranty - Black,https://www.amazon.com/Samsung-Galaxy-S7-Edge-Smartphone/dp/B01CU22RL0,https://m.media-amazon.com/images/I/71nfW0Q94DL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B01CU22RL0,63,0,0
B01CYYYRNK,Samsung,"Samsung Galaxy S7 SM-G930A AT&T Unlocked Smartphone, (Black Onyx)",https://www.amazon.com/Samsung-Galaxy-SM-G930A-Unlocked-Smartphone/dp/B01CYYYRNK,https://m.media-amazon.com/images/I/419J7KwTxML._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B01CYYYRNK,394,248.7,0
B01D0JV7AO,Samsung,Samsung Galaxy S6 SM-G920V 32GB Sapphire Black Smartphone for Verizon (Renewed),https://www.amazon.com/Samsung-SM-G920V-Sapphire-Smartphone-Verizon/dp/B01D0JV7AO,https://m.media-amazon.com/images/I/81cvwVzNoiL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B01D0JV7AO,1,119.95,0
B01D0JXCKW,Samsung,Samsung Galaxy S6 SM-G920V 32GB Gold Smartphone for Verizon (Renewed),https://www.amazon.com/Samsung-SM-G920V-Smartphone-Certified-Refurbished/dp/B01D0JXCKW,https://m.media-amazon.com/images/I/71AJjAGch8L._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B01D0JXCKW,1,159.99,0
B01D1J9BGU,Samsung,Samsung Galaxy S7 Edge G935FD 32GB Unlocked GSM 4G LTE,https://www.amazon.com/SAMSUNG-GALAXY-INTERNATIONAL-VERSION-WARRANTY/dp/B01D1J9BGU,https://m.media-amazon.com/images/I/71ap4Pp+y0L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B01D1J9BGU,783,399,0
B01D4Z97UG,Samsung,Samsung Galaxy S6 SM-G920A 32GB Unlocked GSM 4G LTE Octa-Core Smartphone w/ 16MP Camera - White (Renewed),https://www.amazon.com/Samsung-SM-G920A-Unlocked-Octa-Core-Smartphone/dp/B01D4Z97UG,https://m.media-amazon.com/images/I/61X4TVQJT4L._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B01D4Z97UG,11,122.99,0
B01D53A7KG,Samsung,Samsung Galaxy S6 SM-G920A 32GB White Smartphone for AT&T (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-G920A-Smartphone-Renewed/dp/B01D53A7KG,https://m.media-amazon.com/images/I/614sFnZbspL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B01D53A7KG,139,129,0
B01DL9TVW4,Samsung,"Samsung Galaxy S5 G900A Factory Unlocked Cellphone, Android 16GB, Gold",https://www.amazon.com/Samsung-Factory-Unlocked-Cellphone-Android/dp/B01DL9TVW4,https://m.media-amazon.com/images/I/51y9qk-yEZL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B01DL9TVW4,1,210.99,0
B01DUPOOMG,Samsung,Samsung Galaxy S6 G920P 32GB Black Boost Mobile Smartphone,https://www.amazon.com/Samsung-Galaxy-G920P-Mobile-Smartphone/dp/B01DUPOOMG,https://m.media-amazon.com/images/I/51Kli220o8L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B01DUPOOMG,29,0,0
B01DZ2CS4U,Samsung,Samsung Galaxy S7 32GB G930V Unlocked - Black,https://www.amazon.com/Samsung-Galaxy-S7-G930V-Unlocked/dp/B01DZ2CS4U,https://m.media-amazon.com/images/I/51i3dF4frhL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B01DZ2CS4U,250,275.99,0
B01E7FK14S,Samsung,"Samsung Galaxy J3 Express Prime 2 SM-J327A 4G LTE 7.0 Nougat 5"" Smartphone (AT&T) - Black",https://www.amazon.com/Samsung-Galaxy-Express-Prepaid-Carrier/dp/B01E7FK14S,https://m.media-amazon.com/images/I/51+uoZF-pcL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B01E7FK14S,50,0,0
B01EIVMETG,Samsung,Samsung Galaxy J1 Mini 8GB J106H/DS Dual Sim Unlocked Phone - Retail Packaging- Black,https://www.amazon.com/Samsung-Galaxy-J106H-Unlocked-Phone/dp/B01EIVMETG,https://m.media-amazon.com/images/I/61Mc+wla27L._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B01EIVMETG,169,104.9,0
B01F5FYXNO,Samsung,"Samsung Galaxy J3, Verizon LTE Prepaid (Black)",https://www.amazon.com/Samsung-Galaxy-Verizon-Prepaid-Black/dp/B01F5FYXNO,https://m.media-amazon.com/images/I/71xoQNtbF1L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B01F5FYXNO,91,139.97,0
B01FCFZS3G,Samsung,Samsung Galaxy S7 Edge G935A 32GB AT&T - Black Onyx,https://www.amazon.com/Samsung-Galaxy-Edge-G935A-32GB/dp/B01FCFZS3G,https://m.media-amazon.com/images/I/61y-TkZ5lWL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B01FCFZS3G,211,289.44,0
B01FIW1B9S,Samsung,Samsung Galaxy S7 G930T 32GB T-Mobile - Black,https://www.amazon.com/Samsung-Galaxy-G930T-32GB-T-Mobile/dp/B01FIW1B9S,https://m.media-amazon.com/images/I/51C6HtwGL+L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B01FIW1B9S,194,0,0
B01GP2XIJQ,Samsung,Samsung Galaxy Amp 2 - Cricket,https://www.amazon.com/Samsung-Galaxy-Amp-2-Cricket/dp/B01GP2XIJQ,https://m.media-amazon.com/images/I/81JQYDwMnCL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B01GP2XIJQ,11,199.99,0
B01GXAT0CE,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Phone-16GB/dp/B01GXAT0CE,https://m.media-amazon.com/images/I/6165FLUs1+L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B01GXAT0CE,2,133.55,0
B01H93TCCM,Samsung,Samsung Galaxy S7 Active SM-G891A 32GB Sandy Gold No-Contract AT&T,https://www.amazon.com/Samsung-Galaxy-Active-SM-G891A-No-Contract/dp/B01H93TCCM,https://m.media-amazon.com/images/I/61jDf+QZG1L._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B01H93TCCM,39,0,0
B01HFK15BU,Samsung,Samsung Galaxy S6 G920V 32GB Verizon 4G LTE Smartphone W/ 16MP Camera - White,https://www.amazon.com/Samsung-Galaxy-Verizon-Smartphone-Camera/dp/B01HFK15BU,https://m.media-amazon.com/images/I/614sFnZbspL._AC_UY218_ML3_.jpg,3.4,https://www.amazon.com/product-reviews/B01HFK15BU,45,257.98,0
B01HTZ4T8C,Samsung,"Samsung Galaxy S7 G930V 32GB, Verizon, Black Onyx, Unlocked Smartphones (Renewed)",https://www.amazon.com/Samsung-G930V-Smartphones-Certified-Refurbished/dp/B01HTZ4T8C,https://m.media-amazon.com/images/I/71RCiZl-V0L._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B01HTZ4T8C,190,145,0
B01I0HP1Z8,Samsung,Samsung Galaxy S6 G920T Unlocked GSM 4G LTE Smartphone w/ 16MP Camera - White Pearl,https://www.amazon.com/Samsung-Galaxy-S6-Unlocked-Smartphone/dp/B01I0HP1Z8,https://m.media-amazon.com/images/I/51qM3guDBmL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B01I0HP1Z8,55,0,0
B01I8V0MJQ,Samsung,Samsung Galaxy S7 32GB T-Mobile - Gold Platinum,https://www.amazon.com/Samsung-Galaxy-S7-32GB-T-Mobile/dp/B01I8V0MJQ,https://m.media-amazon.com/images/I/81CgLTDOqQL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B01I8V0MJQ,194,0,0
B01J63O3KY,Samsung,"Samsung GS6 5.1"" Certified Pre-Owned Carrier Locked Phone - 32GB - White (Verizon)",https://www.amazon.com/Samsung-Certified-Pre-Owned-Carrier-Locked/dp/B01J63O3KY,https://m.media-amazon.com/images/I/81p-OdL9ASL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B01J63O3KY,2,345.92,0
B01J63ODA4,Samsung,"Samsung Galaxy S6 (Verizon) Certified Pre-Owned Prepaid Carrier Locked, White",https://www.amazon.com/Samsung-Verizon-Certified-Pre-Owned-Prepaid/dp/B01J63ODA4,https://m.media-amazon.com/images/I/81p-OdL9ASL._AC_UY218_ML3_.jpg,2.5,https://www.amazon.com/product-reviews/B01J63ODA4,3,133.65,0
B01JAWWVXW,Apple,"Apple iPhone 6S Plus, 16GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-6s-Plus-16GB/dp/B01JAWWVXW,https://m.media-amazon.com/images/I/61gnQwobQHL._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B01JAWWVXW,195,198.9,339.99
B01K5RGPIS,Samsung,Samsung Galaxy S6 G920A 64GB Unlocked GSM 4G LTE Octa-Core Android Smartphone with 16MP Camera - Black Sapphire,https://www.amazon.com/Samsung-Unlocked-Octa-Core-Android-Smartphone/dp/B01K5RGPIS,https://m.media-amazon.com/images/I/61Nb5eGCbvL._AC_UY218_ML3_.jpg,2.9,https://www.amazon.com/product-reviews/B01K5RGPIS,61,0,0
B01L9D7J00,Samsung,Samsung Convoy 4 B690 Rugged Water-Resistant Verizon Flip Phone w/ 5MP Camera - Blue,https://www.amazon.com/Samsung-B690-convoy-4-verizon-wireless/dp/B01L9D7J00,https://m.media-amazon.com/images/I/81YSPMYJkhL._AC_UY218_ML3_.jpg,3.3,https://www.amazon.com/product-reviews/B01L9D7J00,115,73.5,0
B01LYHIUQ7,Apple,"Apple iPhone 6S, 32GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-6S-Unlocked-32GB/dp/B01LYHIUQ7,https://m.media-amazon.com/images/I/61MEfPZB7-L._AC_UY218_ML3_.jpg,4.1,https://www.amazon.com/product-reviews/B01LYHIUQ7,46,152.95,0
B01LZXT34U,Samsung,Samsung Galaxy S6 Edge Plus SM-G928T 32GB for T-Mobile (Renewed),https://www.amazon.com/Samsung-SM-G928T-T-Mobile-Certified-Refurbished/dp/B01LZXT34U,https://m.media-amazon.com/images/I/71T-k6tNopL._AC_UY218_ML3_.jpg,4,https://www.amazon.com/product-reviews/B01LZXT34U,12,198.99,0
B01M59QP6C,Samsung,Samsung Galaxy Note 5 SM-N920V 32GB White Smartphone for Verizon (Renewed),https://www.amazon.com/Samsung-SM-N920V-Smartphone-Verizon-Renewed/dp/B01M59QP6C,https://m.media-amazon.com/images/I/61MAsozHcaL._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B01M59QP6C,289,169.95,0
B01MSC0FK8,Samsung,Samsung Galaxy S7 G930P 32GB Gold - Sprint (Renewed),https://www.amazon.com/Samsung-Galaxy-G930P-32GB-Gold/dp/B01MSC0FK8,https://m.media-amazon.com/images/I/71ofnXiUFbL._AC_UY218_ML3_.jpg,3.5,https://www.amazon.com/product-reviews/B01MSC0FK8,140,174.95,0
B01MY2FEAS,Samsung,Samsung Galaxy Note 5 N920T 32GB - White (T-Mobile),https://www.amazon.com/Samsung-Galaxy-Note-N920T-32GB/dp/B01MY2FEAS,https://m.media-amazon.com/images/I/61MAsozHcaL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B01MY2FEAS,14,366.73,0
B01MZG55UE,Samsung,"Samsung Galaxy S6, G920P White Pearl 32GB - Sprint (Renewed)",https://www.amazon.com/Samsung-Galaxy-G920P-White-Pearl/dp/B01MZG55UE,https://m.media-amazon.com/images/I/61vD0TwZjdL._AC_UY218_ML3_.jpg,3.1,https://www.amazon.com/product-reviews/B01MZG55UE,124,134.99,0
B01N1Q6V7K,Samsung,Samsung J3 - Verizon Prepaid,https://www.amazon.com/Samsung-SM-J320VLPP-J3-Verizon-Prepaid/dp/B01N1Q6V7K,https://m.media-amazon.com/images/I/518oZGjDwAL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B01N1Q6V7K,41,105,0
B01N37MPDI,Samsung,"Samsung Galaxy Note 5, N920P 64GB - Gold Platinum (Sprint)",https://www.amazon.com/Samsung-Galaxy-Note-N920P-64GB/dp/B01N37MPDI,https://m.media-amazon.com/images/I/41nZXmHmawL._AC_UY218_ML3_.jpg,3.9,https://www.amazon.com/product-reviews/B01N37MPDI,6,429.99,0
B01N4E0RF1,Samsung,Samsung Galaxy S7 - Black - 32GB - Verizon (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-G930V-Verizon-Renewed/dp/B01N4E0RF1,https://m.media-amazon.com/images/I/61EzDilvK7L._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B01N4E0RF1,600,148.96,0
B01N4IHGHI,Apple,"Apple iPhone 6S, 16GB, Gold - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-6S-AT-16GB/dp/B01N4IHGHI,https://m.media-amazon.com/images/I/81e4pydKfFL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B01N4IHGHI,46,150,0
B01N4R20RS,Apple,"Apple iPhone 7, 32GB, Black - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Quad-Core-Smartphone/dp/B01N4R20RS,https://m.media-amazon.com/images/I/71SzDBdKVxL._AC_UY218_ML3_.jpg,3.6,https://www.amazon.com/product-reviews/B01N4R20RS,4,209.94,0
B01N5WQ2P4,Samsung,Samsung Galaxy Note 4 N910P 32GB Frosted White - Sprint (Renewed),https://www.amazon.com/Samsung-Galaxy-N910P-Frosted-White/dp/B01N5WQ2P4,https://m.media-amazon.com/images/I/41MePFRAf7L._AC_UY218_ML3_.jpg,3.2,https://www.amazon.com/product-reviews/B01N5WQ2P4,10,149.99,0
B01N9I0RWL,Apple,"Apple iPhone 6S, 128GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-128GB/dp/B01N9I0RWL,https://m.media-amazon.com/images/I/81Q6kYaYVYL._AC_UY218_ML3_.jpg,4.6,https://www.amazon.com/product-reviews/B01N9I0RWL,3,199.99,0
B01N9R1JA7,Samsung,Samsung TWSAS120VCP-3 Galaxy J1 Luna 4G LTE Total Wireless Prepaid Smartphone,https://www.amazon.com/Samsung-TWSAS120VCP-3-Wireless-Prepaid-Smartphone/dp/B01N9R1JA7,https://m.media-amazon.com/images/I/418L8NZNerL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B01N9R1JA7,8,65.23,0
B01N9TM7KG,Samsung,"Samsung Galaxy S7 Edge, 5.5"" 32GB (Verizon Wireless) - Blue",https://www.amazon.com/Samsung-Galaxy-Edge-Verizon-Wireless/dp/B01N9TM7KG,https://m.media-amazon.com/images/I/71-e3enEyYL._AC_UY218_ML3_.jpg,3.7,https://www.amazon.com/product-reviews/B01N9TM7KG,181,0,0
B01N9XOXCK,Samsung,Samsung Galaxy S7 Edge G935V 32GB Gold - Verizon (Renewed),https://www.amazon.com/Samsung-Galaxy-Edge-G935V-32GB/dp/B01N9XOXCK,https://m.media-amazon.com/images/I/41K7nb5aDBL._AC_UY218_ML3_.jpg,3.8,https://www.amazon.com/product-reviews/B01N9XOXCK,606,219.97,0
